Trade #,Challenge #,Challenge Step,Symbol,Direction,Confluence Score,Entry Date,Entry Price,Stop Loss Price,TP1 Price,TP2 Price,TP3 Price,TP4 Price,TP5 Price,Exit Date,Exit Price,TP1 Hit?,TP2 Hit?,TP3 Hit?,TP4 Hit?,TP5 Hit?,SL Hit?,Final Exit Reason,R Multiple,Profit/Loss USD,Result,Risk Pips,Holding Time (hours),Price Data Validated?,Validation Notes,Lot Size
351,1,1,GBP_AUD,bullish,5/7,2024-06-11 21:00:00,1.9184028400000002,1.9042569232336513,1.9268903900598096,1.935377940119619,1.946694673532698,1.9537676319158725,1.9679135486822212,2024-06-19 21:00:00,1.9039069232336512,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,141.5,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.57
352,1,1,GBP_NZD,bullish,11/7,2024-06-11 21:00:00,2.0711293,2.056481739954648,2.079917836027211,2.088706372054422,2.100424420090704,2.10774820011338,2.1223957601587315,2024-06-18 21:00:00,2.071658153602721,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.04R,$+28.88,WIN,146.5,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.55
353,1,1,AUD_CHF,bullish,6/7,2024-06-11 21:00:00,0.5920248,0.5874829207975967,0.5947499275214421,0.597475055042884,0.6011085584048067,0.6033794980060083,0.6079213772084118,2024-06-13 21:00:00,0.5919473127521442,NO,NO,NO,NO,NO,NO,TP1+Trail,-1.00R,$-800.00,LOSS,45.4,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.76
354,1,1,GBP_USD,bullish,8/7,2024-06-12 21:00:00,1.27644636,1.2667845725795346,1.2822434324522793,1.2880405049045585,1.2957699348409308,1.3006008285511634,1.310262615971629,2024-06-13 21:00:00,1.2664345725795345,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,96.6,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.83
355,1,1,AUD_USD,bullish,6/7,2024-06-12 21:00:00,0.66284652,0.6564604693795636,0.6666781503722619,0.6705097807445237,0.6756186212408728,0.6788116465510909,0.6851976971715275,2024-06-23 21:00:00,0.6628796830372262,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.01R,$+4.15,WIN,63.9,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.25
356,1,1,EUR_CAD,bullish,6/7,2024-06-12 21:00:00,1.48116088,1.4742964499576132,1.485279538025432,1.4893981960508642,1.4948897400847736,1.498321955105967,1.5051863851483538,2024-06-13 21:00:00,1.4739464499576131,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,68.6,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.17
357,1,1,AUD_CHF,bullish,8/7,2024-06-12 21:00:00,0.59318,0.5874869978834827,0.5965958012699104,0.6000116025398209,0.6045660042330347,0.6074125052912934,0.6131055074078108,2024-06-16 21:00:00,0.5871369978834827,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,56.9,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.41
358,1,1,GBP_USD,bullish,7/7,2024-06-13 21:00:00,1.27632,1.2659927353014613,1.282516358819123,1.2887127176382462,1.2969745293970771,1.3021381617463463,1.3124654264448852,2024-06-16 21:00:00,1.2656427353014612,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,103.3,0.0,NO,Entry price validated against OANDA candle; Exit price 1.2656427353014612 outside candle range [1.2659-1.27097],0.77
359,1,1,NZD_USD,bullish,6/7,2024-06-13 21:00:00,0.61498948,0.6094550236091665,0.6183101538345,0.6216308276690001,0.626058392781667,0.6288256209770837,0.6343600773679172,2024-06-25 21:00:00,0.6091050236091665,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,55.3,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.45
360,1,1,EUR_JPY,bullish,6/7,2024-06-13 21:00:00,168.60053200000002,166.71480430753508,169.731968615479,170.86340523095794,172.3719873849299,173.31485123116238,175.2005789236273,2024-06-23 21:00:00,170.56440335401285,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.04R,$+833.15,WIN,188.6,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.01
361,1,1,GBP_CHF,bullish,7/7,2024-06-13 21:00:00,1.14023984,1.1343504409855998,1.14377347940864,1.1473071188172803,1.1520186380288004,1.1549633375360004,1.1608527365504009,2024-06-16 21:00:00,1.1340004409855997,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,58.9,0.0,NO,Entry price validated against OANDA candle; Exit price 1.1340004409855997 outside candle range [1.1274-1.13197],1.36
362,1,1,GBP_CAD,bullish,5/7,2024-06-13 21:00:00,1.74201012,1.732989909947496,1.7474222460315025,1.7528343720630049,1.7600505401050082,1.7645606451312603,1.7735808551837642,2024-06-19 21:00:00,1.7326399099474958,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,90.2,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.89
363,1,1,AUD_CHF,bullish,8/7,2024-06-13 21:00:00,0.5920248,0.5874275694632339,0.5947831383220596,0.5975414766441193,0.6012192610735322,0.6035178763419152,0.6081151068786813,2024-06-16 21:00:00,0.587077569463234,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,46.0,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.74
364,1,1,AUD_CAD,bullish,7/7,2024-06-13 21:00:00,0.90946,0.9036883755631085,0.9129229746621349,0.9163859493242699,0.921003248873783,0.9238890610922288,0.9296606855291203,2024-06-20 21:00:00,0.9094562974662135,NO,NO,NO,NO,NO,NO,TP1+Trail,-1.00R,$-800.00,LOSS,57.7,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.39
365,1,1,NZD_JPY,bullish,7/7,2024-06-13 21:00:00,96.124556,95.24305224352462,96.65345825388523,97.18236050777045,97.88756351295076,98.32831539118845,99.20981914766384,2024-06-20 21:00:00,97.02394998186391,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.02R,$+816.24,WIN,88.2,0.0,NO,Entry price validated against OANDA candle; Exit price 97.02394998186391 outside candle range [97.085-97.802],0.01
366,1,1,GBP_NZD,bullish,9/7,2024-06-18 21:00:00,2.06905,2.0576239698799026,2.075905618072058,2.0827612361441163,2.0919020602401943,2.0976150753002427,2.1090411054203404,2024-06-30 21:00:00,2.0808115919273025,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.03R,$+823.49,WIN,114.3,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.70
367,1,1,GBP_CAD,bullish,6/7,2024-06-19 21:00:00,1.74401562,1.7330127494536243,1.7506173423278255,1.7572190646556511,1.7660213610927518,1.7715227963659397,1.7825256669123155,2024-06-20 21:00:00,1.7326627494536242,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,110.0,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.73
368,1,1,AUD_CHF,bullish,8/7,2024-06-19 21:00:00,0.5920248,0.5874816716444314,0.5947506770133412,0.5974765540266823,0.6011110567111372,0.6033826208889215,0.60792574924449,2024-06-26 21:00:00,0.5964905160569027,NO,NO,NO,NO,NO,NO,TP2+Trail,+0.98R,$+786.37,WIN,45.4,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.76
369,1,1,XAU_USD,bullish,5/7,2024-06-19 21:00:00,2345.75856,2283.243900572383,2383.2673556565705,2420.776151313141,2470.7878788552343,2502.045208569043,2564.5598679966597,2024-07-11 21:00:00,2411.9890989932746,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.06R,$+847.55,WIN,6251.5,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.13
370,1,1,USD_CAD,bullish,6/7,2024-06-20 21:00:00,1.36809834,1.3596565930893256,1.3731633881464045,1.3782284362928092,1.3849818338213487,1.3892027072766857,1.3976444541873603,2024-06-30 21:00:00,1.3682548448146403,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.02R,$+14.83,WIN,84.4,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.30
371,1,1,GBP_JPY,bullish,7/7,2024-06-20 21:00:00,200.58184599999998,199.00890949684367,201.52560790189378,202.46936980378757,203.7277190063126,204.51418725789077,206.08712376104708,2024-06-24 21:00:00,202.2141586933457,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.04R,$+830.20,WIN,157.3,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.01
372,1,1,AUD_CAD,bullish,6/7,2024-06-20 21:00:00,0.9092,0.9033412281718268,0.9127152630969039,0.9162305261938078,0.9209175436563464,0.923846929570433,0.9297057013986061,2024-06-27 21:00:00,0.9092015263096904,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.00R,$+0.21,WIN,58.6,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.37
373,1,1,XAG_USD,bullish,6/7,2024-06-24 21:00:00,29.6285691,28.45392269160637,30.33335694503618,31.03814479007236,31.977861916787262,32.565185120984076,33.73983152937771,2024-07-07 21:00:00,30.87019429289725,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.06R,$+845.62,WIN,1174.6,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.14
374,1,1,EUR_NZD,bullish,6/7,2024-06-25 21:00:00,1.7556496000000001,1.7345728047812252,1.768295677131265,1.78094175426253,1.79780319043755,1.8083415880469373,1.8294183832657125,2024-07-10 21:00:00,1.7776410029319016,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.04R,$+834.72,WIN,210.8,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.38
375,1,1,AUD_USD,bullish,9/7,2024-06-27 21:00:00,0.66406,0.656603852462631,0.6685336885224213,0.6730073770448428,0.678972295074738,0.6827003688434226,0.6901565163807915,2024-07-01 21:00:00,0.6641573688522421,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.01R,$+10.45,WIN,74.6,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.07
376,1,1,AUD_CAD,bullish,7/7,2024-06-27 21:00:00,0.90912,0.9034129261595535,0.912544244304268,0.9159684886085359,0.9205341476808931,0.9233876846011164,0.929094758441563,2024-07-03 21:00:00,0.9148194982708734,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.00R,$+798.94,WIN,57.1,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.40
377,1,1,NZD_CHF,bullish,7/7,2024-07-01 21:00:00,0.54936,0.5389432614905199,0.5556100431056881,0.5618600862113761,0.5701934770189602,0.5754018462737003,0.5858185847831803,2024-07-16 21:00:00,0.5385932614905199,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,104.2,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.77
378,1,1,GBP_USD,bullish,8/7,2024-07-02 21:00:00,1.27644636,1.2596131094885952,1.2865463103068429,1.2966462606136857,1.3101128610228097,1.318529486278512,1.335362736789917,2024-07-15 21:00:00,1.293939605542089,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.04R,$+831.37,WIN,168.3,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.48
379,1,1,USD_CAD,bullish,7/7,2024-07-02 21:00:00,1.36860948,1.3625199088262878,1.3722632227042273,1.3759169654084544,1.3807886223474242,1.3838334079342802,1.3899229791079923,2024-07-03 21:00:00,1.3621699088262877,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,60.9,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.80
380,1,1,AUD_USD,bullish,7/7,2024-07-02 21:00:00,0.66756888,0.6614611732961894,0.6712335040222864,0.6748981280445728,0.6797842934076214,0.6828381467595267,0.6889458534633374,2024-07-07 21:00:00,0.6736930491060393,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.00R,$+802.16,WIN,61.1,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.31
381,1,1,CHF_JPY,bullish,5/7,2024-07-02 21:00:00,178.708942,177.83589445789934,179.2327705252604,179.7565990505208,180.45503708420134,180.89156085525167,181.76460839735233,2024-07-04 21:00:00,178.72632485252603,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.02R,$+15.93,WIN,87.3,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.01
382,1,1,EUR_USD,bullish,5/7,2024-07-04 21:00:00,1.08325502,1.064381152666937,1.0945793403998378,1.1059036607996757,1.121002754666126,1.1304396883326575,1.1493135556657208,2024-07-23 21:00:00,1.0840374520399838,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.04R,$+33.16,WIN,188.7,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.42
383,1,1,NZD_USD,bullish,5/7,2024-07-04 21:00:00,0.6147484599999999,0.6030817714120993,0.6217484731527403,0.6287484863054807,0.6380818371758012,0.6439151814697516,0.6555818700576522,2024-07-18 21:00:00,0.6027317714120993,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,116.7,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.69
384,1,1,GBP_CAD,bullish,7/7,2024-07-04 21:00:00,1.73656958,1.7259369250391523,1.7429491729765088,1.7493287659530175,1.7578348899216956,1.7631512174021196,1.773783872362967,2024-07-08 21:00:00,1.7474901942584988,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.03R,$+821.67,WIN,106.3,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.75
385,1,1,NZD_CAD,bullish,6/7,2024-07-04 21:00:00,0.8327968800000001,0.8272936072058186,0.836098843676509,0.8394008073530179,0.8438034255883631,0.8465550619854538,0.8520583347796353,2024-07-09 21:00:00,0.832777076367651,NO,NO,NO,NO,NO,NO,TP1+Trail,-1.00R,$-800.00,LOSS,55.0,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.45
386,1,1,CHF_JPY,bullish,5/7,2024-07-04 21:00:00,178.708942,177.83843771090653,179.23124457345608,179.75354714691218,180.44995057818696,180.8852027227337,181.75570701182716,2024-07-08 21:00:00,179.59667654643906,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.02R,$+815.83,WIN,87.1,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.01
387,1,1,GBP_NZD,bullish,7/7,2024-07-09 21:00:00,2.0898958,2.0704848299967806,2.101542382001931,2.113188964003863,2.1287177400064383,2.138423225008048,2.157834195011267,2024-07-16 21:00:00,2.1304058918567765,NO,NO,NO,NO,NO,NO,TP4+Trail,+2.09R,$+1669.58,WIN,194.1,0.0,NO,Entry price validated against OANDA candle; Exit price 2.1304058918567765 outside candle range [2.13318-2.15002],0.41
388,1,1,NZD_JPY,bullish,6/7,2024-07-09 21:00:00,98.11548,97.37831565106261,98.55777860936244,99.00007721872488,99.5898086978748,99.9583908723435,100.6955552212809,2024-07-10 21:00:00,97.34331565106261,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,73.7,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.01
389,1,1,NZD_CHF,bullish,7/7,2024-07-09 21:00:00,0.547239,0.5437908856697685,0.549307868598139,0.5513767371962779,0.554135228660463,0.5558592858255789,0.5593074001558103,2024-07-15 21:00:00,0.5434408856697686,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,34.5,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,2.32
390,1,1,NZD_CAD,bullish,5/7,2024-07-09 21:00:00,0.8327968800000001,0.8273126352625458,0.8360874268424726,0.8393779736849452,0.8437653694749085,0.8465074918436357,0.8519917365810898,2024-07-15 21:00:00,0.8269626352625459,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,54.8,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.46
391,1,1,USD_JPY,bullish,5/7,2024-07-10 21:00:00,159.029192,157.02914839567845,160.22921816259293,161.42924432518586,163.0292792086431,164.02930101080386,166.0293446151254,2024-07-16 21:00:00,156.99414839567845,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,200.0,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.64
392,1,1,EUR_JPY,bullish,6/7,2024-07-10 21:00:00,172.173434,170.22944495252318,173.33982742848607,174.50622085697216,176.0614120949536,177.033406618692,178.9773956661688,2024-07-14 21:00:00,172.2550733428486,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.04R,$+33.60,WIN,194.4,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.01
393,1,1,GBP_JPY,bullish,3/7,2024-07-10 21:00:00,204.512556,201.88405772984868,206.08965496209078,207.66675392418156,209.7695525403026,211.08380167537825,213.7122999455296,2024-07-14 21:00:00,204.63526589620906,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.05R,$+37.35,WIN,262.8,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.01
394,1,1,GBP_AUD,bullish,7/7,2024-07-10 21:00:00,1.9005502,1.8896413928369606,1.9070954842978238,1.9136407685956474,1.922367814326079,1.9278222179075986,1.9387310250706382,2024-07-16 21:00:00,1.923163239078198,NO,NO,NO,NO,NO,NO,TP4+Trail,+2.07R,$+1658.33,WIN,109.1,0.0,NO,Entry price validated against OANDA candle; Exit price 1.923163239078198 outside candle range [1.9243-1.93535],0.73
395,1,1,AUD_JPY,bullish,4/7,2024-07-10 21:00:00,107.054216,105.78633606634966,107.81494396019019,108.5756719203804,109.58997586730067,110.22391583412583,111.49179576777617,2024-07-14 21:00:00,107.09528879601902,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.03R,$+25.92,WIN,126.8,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.01
396,1,1,NZD_JPY,bullish,6/7,2024-07-10 21:00:00,97.796508,96.96287839345203,98.29668576392879,98.79686352785757,99.46376721309595,99.88058201636994,100.7142116229179,2024-07-11 21:00:00,96.92787839345203,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,83.4,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.01
397,1,1,CAD_JPY,bullish,5/7,2024-07-10 21:00:00,116.499768,114.88280408198307,117.46994635081016,118.44012470162032,119.73369583603387,120.54217779504233,122.15914171305928,2024-07-16 21:00:00,114.84780408198307,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,161.7,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.01
398,1,1,CHF_JPY,bullish,5/7,2024-07-10 21:00:00,178.860774,177.99769216012749,179.3786231039235,179.896472207847,180.586937679745,181.01847859968126,181.88156043955377,2024-07-11 21:00:00,177.9626921601275,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,86.3,0.0,NO,Entry price validated against OANDA candle; Exit price 177.9626921601275 outside candle range [176.054-177.874],0.01
399,1,1,GBP_JPY,bullish,7/7,2024-07-11 21:00:00,204.512556,201.73850385890012,206.1769872846599,207.84141856931984,210.06066028219973,211.44768635274966,214.22173849384956,2024-07-22 21:00:00,201.70350385890012,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,277.4,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.01
400,1,1,NZD_USD,bullish,11/7,2024-07-15 21:00:00,0.60752,0.6025919152202054,0.6104768508678767,0.6134337017357534,0.6173761695595891,0.6198402119494864,0.6247682967292809,2024-07-18 21:00:00,0.6022419152202054,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,49.3,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.62
401,1,1,EUR_JPY,bullish,4/7,2024-07-15 21:00:00,172.818208,170.88672449731922,173.97709810160848,175.13598820321693,176.68117500536155,177.64691675670196,179.5784002593827,2024-07-16 21:00:00,170.85172449731922,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,193.1,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.01
402,1,1,EUR_AUD,bullish,7/7,2024-07-15 21:00:00,1.6115566000000001,1.5994603965382383,1.6188143220770572,1.6260720441541143,1.6357490069235237,1.6417971086544045,1.6538933121161663,2024-07-17 21:00:00,1.6240285756694677,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.03R,$+824.85,WIN,121.0,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.66
403,1,1,USD_CHF,bullish,5/7,2024-07-16 21:00:00,0.89126284,0.8818878021342522,0.8968878627194486,0.9025128854388973,0.9100129157314956,0.9147004346643695,0.9240754725301172,2024-07-24 21:00:00,0.8815378021342523,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,93.8,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.76
404,1,1,NZD_USD,bullish,6/7,2024-07-16 21:00:00,0.60816,0.6026764999382084,0.611450100037075,0.61474020007415,0.6191270001235833,0.6218687501544792,0.6273522502162708,2024-07-18 21:00:00,0.6023264999382084,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,54.8,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.46
405,1,1,EUR_JPY,bullish,6/7,2024-07-16 21:00:00,172.818208,170.75680581656607,174.05504931006035,175.2918906201207,176.94101236686785,177.97171345858482,180.03311564201874,2024-07-17 21:00:00,170.72180581656608,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,206.1,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.01
406,1,1,EUR_CHF,bullish,7/7,2024-07-16 21:00:00,0.9685062600000001,0.9618653188718121,0.9724908246769128,0.9764753893538256,0.9817881422563759,0.9851086128204698,0.9917495539486578,2024-07-23 21:00:00,0.9615153188718122,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,66.4,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.20
407,1,1,GBP_JPY,bullish,7/7,2024-07-16 21:00:00,204.512556,201.76934516405163,206.158482501569,207.80440900313803,209.9989776718967,211.37058308987088,214.11379392581927,2024-07-22 21:00:00,201.73434516405163,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,274.3,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.01
408,1,1,AUD_CHF,bullish,5/7,2024-07-16 21:00:00,0.59469088,0.5868652577289506,0.5993862533626297,0.6040816267252593,0.6103421245420989,0.6142549356776237,0.622080557948673,2024-07-23 21:00:00,0.5865152577289506,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,78.3,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.02
409,1,1,NZD_CAD,bullish,6/7,2024-07-16 21:00:00,0.8327968800000001,0.8255141573387211,0.8371665135967674,0.8415361471935348,0.847362325322558,0.8510036866531974,0.8582864093144764,2024-07-18 21:00:00,0.8251641573387212,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,72.8,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.10
410,1,1,CAD_CHF,bullish,5/7,2024-07-16 21:00:00,0.65042726,0.6423275968321605,0.6552870579007036,0.6601468558014073,0.666626586335679,0.6706764179195988,0.6787760810874381,2024-07-23 21:00:00,0.6419775968321605,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,81.0,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.99
411,1,1,SPX500_USD,bullish,7/7,2024-07-16 21:00:00,5602.6,5513.341330972811,5656.1552014163135,5709.710402832628,5781.117338054379,5825.746672567973,5915.0053415951625,2024-07-18 21:00:00,5512.991330972811,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,892.6,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,8.96
412,1,1,NAS100_USD,bullish,4/7,2024-07-16 21:00:00,20021.2662,19486.07940866221,20342.37827480267,20663.49034960534,21091.63978267557,21359.233178344464,21894.41996968225,2024-07-23 21:00:00,19485.729408662213,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,5351.9,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.49
413,1,1,XAG_USD,bullish,6/7,2024-07-17 21:00:00,29.82915,28.31429730036934,30.738061619778392,31.64697323955679,32.858855399261316,33.61628174907665,35.1311344487073,2024-07-24 21:00:00,28.31079730036934,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,1514.9,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.11
414,1,1,SPX500_USD,bullish,5/7,2024-07-17 21:00:00,5590.7992,5514.621433355335,5636.5058599868,5682.212519973598,5743.154733289331,5781.243616611663,5857.421383256328,2024-07-18 21:00:00,5514.271433355335,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,761.8,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,10.50
415,1,1,AUD_USD,bullish,6/7,2024-07-18 21:00:00,0.66922676,0.6635632788526302,0.6726248486884219,0.6760229373768438,0.6805537222947396,0.6833854628684246,0.6890489440157943,2024-07-21 21:00:00,0.6632132788526303,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,56.6,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.41
416,1,1,AUD_CAD,bullish,6/7,2024-07-18 21:00:00,0.9177,0.9097842309292877,0.9224494614424273,0.9271989228848546,0.9335315381414244,0.9374894226767805,0.9454051917474928,2024-07-23 21:00:00,0.9094342309292878,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,79.2,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.01
417,1,1,XAG_USD,bullish,6/7,2024-07-18 21:00:00,29.697967,28.324954204719322,30.521774677168406,31.34558235433681,32.44399259056135,33.13049898820169,34.50351178348237,2024-07-24 21:00:00,28.321454204719323,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,1373.0,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.12
418,1,1,SPX500_USD,bullish,5/7,2024-07-18 21:00:00,5524.1902,5428.978703773052,5581.317097736169,5638.4439954723375,5714.613192453896,5762.21894056737,5857.430436794318,2024-07-23 21:00:00,5529.552889773617,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.06R,$+45.06,WIN,952.1,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,8.40
419,1,1,SPX500_USD,bullish,7/7,2024-07-22 21:00:00,5590.7992,5511.5328312979855,5638.359021221209,5685.918842442418,5749.33193740403,5788.965121755038,5868.231490457052,2024-07-23 21:00:00,5511.182831297985,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,792.7,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,10.09
